id_mutation.string(),date_mutation.date(2006-01-02),nature_mutation.string(),valeur_fonciere.double(),adresse_numero.int32(),adresse_nom_voie.string(),adresse_code_voie.string(),code_postal.int32(),code_commune.int32(),nom_commune.string(),code_departement.int32(),nombre_lots.int64(),type_local.string(),surface_reelle_bati.double(),nombre_pieces_principales.int32(),longitude.double(),latitude.double()
2023-1289145,2023-03-14,Vente,342000.0,26,RUE LISLET GEOFFROY,0880,97421,97414,Saint-Louis,974,0,Maison,104.0,4,55.434484,-21.258345
2023-1289146,2023-03-20,Vente,110000.0,116,RUE LECONTE DE LISLE,0930,97480,97412,Saint-Joseph,974,1,Appartement,52.0,2,55.621163,-21.373518
2023-1289149,2023-03-24,Vente,430000.0,47,RUE LECONTE DE LISLE (PLAINE),0896,97411,97415,Saint-Paul,974,0,Maison,102.0,4,55.331956,-20.987971
2023-1289151,2023-03-27,Vente,108000.0,18,RUE DE LA CASERNE,0290,97400,97411,Saint-Denis,974,1,Appartement,41.0,2,55.441932,-20.8814
2023-1289153,2023-03-13,Vente,222000.0,82,RUE EDMOND ALBIUS,0596,97480,97412,Saint-Joseph,974,0,Maison,90.0,3,55.605104,-21.363452
2023-1289156,2023-03-17,Vente,77990.0,12,CHE COUILLOUX,0375,97417,97411,Saint-Denis,974,0,Maison,120.0,4,55.402379,-20.898272
2023-1289156,2023-03-17,Vente,77990.0,12,CHE COUILLOUX,0375,97417,97411,Saint-Denis,974,0,Maison,80.0,4,55.402379,-20.898272
2023-1289156,2023-03-17,Vente,77990.0,12,CHE COUILLOUX,0375,97417,97411,Saint-Denis,974,0,Maison,71.0,4,55.402379,-20.898272
2023-1289157,2023-03-24,Vente,630000.0,6,ALL MONTPLAISIR,0962,97400,97411,Saint-Denis,974,0,Maison,130.0,6,55.457454,-20.892137
2023-1289160,2023-02-28,Vente,6000000.0,2,RUE DE LA CLINIQUE,0341,97490,97411,Saint-Denis,974,0,Local industriel. commercial ou assimilé,2577.0,0,55.477993,-20.902072
2023-1289162,2023-03-14,Vente,200000.0,4,RUE FRANCOIS CAUZAN,1824,97435,97415,Saint-Paul,974,1,Appartement,61.0,2,55.259719,-21.045925
2023-1289163,2023-03-22,Vente,61800.0,13,RUE DE L ANJOU,0094,97490,97411,Saint-Denis,974,1,Appartement,25.0,1,55.489939,-20.902197
2023-1289165,2023-03-03,Vente,150000.0,13,RLE AZEMA,0130,97400,97411,Saint-Denis,974,0,Appartement,18.0,2,55.455824,-20.88992
2023-1289165,2023-03-03,Vente,150000.0,13,RLE AZEMA,0130,97400,97411,Saint-Denis,974,0,Appartement,27.0,2,55.455824,-20.88992
2023-1289165,2023-03-03,Vente,150000.0,13,RLE AZEMA,0130,97400,97411,Saint-Denis,974,0,Maison,30.0,3,55.455824,-20.88992
2023-1289166,2023-03-22,Vente,198250.0,38,BD SAINT FRANCOIS,1261,97400,97411,Saint-Denis,974,1,Appartement,73.0,3,55.461008,-20.897898
2023-1289170,2023-03-14,Vente,510840.0,33,RUE DES MOUETTES,1022,97434,97415,Saint-Paul,974,1,Appartement,93.0,3,55.235812,-21.093953
2023-1289173,2023-03-13,Vente,120000.0,40,RUE SAVIGNAN,1325,97421,97414,Saint-Louis,974,0,Maison,100.0,4,55.445482,-21.275172
2023-1289174,2023-03-10,Vente,335000.0,20,RUE DIJOUX,0180,97414,97403,Entre-Deux,974,0,Maison,89.0,4,55.468344,-21.244435
2023-1289175,2023-03-16,Vente,155800.0,17,RTE LA RIVIERE DES PLUIES,1187,97490,97411,Saint-Denis,974,1,Appartement,53.0,3,55.501065,-20.900533
2023-1289176,2023-03-06,Vente,370000.0,58,RUE DU GENERAL DE GAULLE,0499,97436,97413,Saint-Leu,974,1,Appartement,35.0,2,55.285804,-21.158652
2023-1289177,2023-03-15,Vente,327000.0,33,RUE PIERRE ET MARIE CURIE,1077,97490,97411,Saint-Denis,974,0,Maison,121.0,4,55.487225,-20.924534
2023-1289178,2023-03-23,Vente,4802.14,65,RUE JEAN GIONO,0818,97420,97407,Le Port,974,0,Maison,51.0,2,55.315371,-20.961618
2023-1289181,2023-03-07,Vente,220000.0,30,IMP DE LA DIGUE,0323,97480,97412,Saint-Joseph,974,0,Maison,72.0,2,55.645821,-21.382133
2023-1289181,2023-03-07,Vente,220000.0,30,IMP DE LA DIGUE,0323,97480,97412,Saint-Joseph,974,0,Maison,28.0,1,55.645821,-21.382133
2023-1289181,2023-03-07,Vente,220000.0,30,IMP DE LA DIGUE,0323,97480,97412,Saint-Joseph,974,0,Maison,48.0,3,55.645821,-21.382133
2023-1289183,2023-03-28,Vente,102000.0,60,CHE DU PITON TRESOR,1115,97417,97411,Saint-Denis,974,1,Appartement,48.0,2,55.430845,-20.89621
2023-1289184,2023-03-29,Vente,205000.0,36,CHE DE LIGNE 440,0190,97437,97410,Saint-Benoît,974,0,Maison,94.0,4,55.743809,-21.089108
2023-1289186,2023-03-28,Vente,86800.0,8,CHE COMMUNE BEGUE,0120,97441,97420,Sainte-Suzanne,974,1,Appartement,44.0,2,55.640158,-20.933365
2023-1289188,2023-03-13,Vente,222560.0,27,IMP DES BANANIERS,0012,97414,97403,Entre-Deux,974,0,Maison,69.0,3,55.481051,-21.23959
2023-1289189,2023-03-16,Vente,220000.0,9,CHE DU PERE GREMION,1096,97417,97411,Saint-Denis,974,0,Maison,50.0,5,55.401373,-20.909602
2023-1289192,2023-03-17,Vente,130000.0,11,RUE DU DOUBLE DIX,0151,97438,97418,Sainte-Marie,974,0,Local industriel. commercial ou assimilé,71.0,0,55.534479,-20.893819
2023-1289192,2023-03-17,Vente,130000.0,11,RUE DU DOUBLE DIX,0151,97438,97418,Sainte-Marie,974,0,Appartement,105.0,2,55.534479,-20.893819
2023-1289193,2023-03-24,Vente,150000.0,46,RUE ROUTIER DE GRANVAL,0139,97438,97418,Sainte-Marie,974,0,Maison,76.0,4,55.530797,-20.918131
2023-1289194,2023-03-29,Vente,158000.0,19,AV MAHATMA GANDHI,0696,97441,97420,Sainte-Suzanne,974,1,Appartement,65.0,4,55.633329,-20.926069
2023-1289196,2023-03-29,Vente,240000.0,73,CHE FONTBRUNE,0544,97490,97411,Saint-Denis,974,0,Maison,110.0,4,55.49137,-20.916102
2023-1289196,2023-03-29,Vente,240000.0,73,CHE FONTBRUNE,0544,97490,97411,Saint-Denis,974,0,Maison,49.0,2,55.49137,-20.916102
2023-1289198,2023-03-09,Vente,725000.0,285,RUE JULES BERTAUT,1100,97430,97422,Le Tampon,974,0,Local industriel. commercial ou assimilé,290.0,0,55.520407,-21.278148
2023-1289198,2023-03-09,Vente,725000.0,285,RUE JULES BERTAUT,1100,97430,97422,Le Tampon,974,0,Appartement,34.0,1,55.520407,-21.278148
2023-1289198,2023-03-09,Vente,725000.0,285,RUE JULES BERTAUT,1100,97430,97422,Le Tampon,974,0,Appartement,40.0,2,55.520407,-21.278148
2023-1289198,2023-03-09,Vente,725000.0,285,RUE JULES BERTAUT,1100,97430,97422,Le Tampon,974,0,Appartement,44.0,2,55.520407,-21.278148
2023-1289198,2023-03-09,Vente,725000.0,285,RUE JULES BERTAUT,1100,97430,97422,Le Tampon,974,0,Appartement,45.0,2,55.520407,-21.278148
2023-1289201,2023-03-09,Vente,144517.0,11,ALL DES CAOUTCHOUCS,0242,97421,97414,Saint-Louis,974,1,Appartement,86.0,4,55.436765,-21.268627
2023-1289202,2023-03-14,Vente,993700.0,12,RUE DU FOUR A CHAUX,0226,97427,97404,L'Étang-Salé,974,0,Maison,144.0,5,55.333678,-21.271165
2023-1289203,2023-03-14,Vente,81500.0,241,RUE MARIUS ET ARY LEBLOND,1310,97430,97422,Le Tampon,974,1,Appartement,34.0,2,55.524444,-21.273313
2023-1289205,2023-03-09,Vente,302000.0,9,IMP MONTESQUIEU,1069,97480,97412,Saint-Joseph,974,0,Maison,73.0,4,55.614332,-21.383007
2023-1289206,2023-03-15,Vente,200000.0,18,RUE DES AMETHYSTES,2115,97418,97422,Le Tampon,974,0,Maison,69.0,6,55.55557,-21.218794
2023-1289208,2023-03-27,Vente,16900.0,56,RUE DES COQUELICOTS,0403,97435,97415,Saint-Paul,974,0,Maison,77.0,4,55.258989,-21.055062
2023-1289208,2023-03-27,Vente,16900.0,56,RUE DES COQUELICOTS,0403,97435,97415,Saint-Paul,974,0,Maison,102.0,4,55.258989,-21.055062
2023-1289209,2023-03-28,Vente,135000.0,167,CHEMIN DE LIGNE,B202,97460,97415,Saint-Paul,974,0,Local industriel. commercial ou assimilé,162.0,0,55.284823,-21.08815
2023-1289211,2023-03-01,Vente,100000.0,3,CHE DES ROSES,1290,97435,97415,Saint-Paul,974,0,Maison,90.0,4,55.26558,-21.057378
2023-1289212,2023-03-27,Vente,15000.0,54,RUE MAHATMA GANDHY,0988,97435,97415,Saint-Paul,974,0,Maison,67.0,3,55.258612,-21.054523
2023-1289212,2023-03-27,Vente,15000.0,54,RUE MAHATMA GANDHY,0988,97435,97415,Saint-Paul,974,0,Maison,50.0,3,55.258612,-21.054523
2023-1289213,2023-03-27,Vente,10950.0,50,RUE DES PRIMEVERES,1206,97435,97415,Saint-Paul,974,0,Maison,60.0,3,55.256709,-21.057462
2023-1289214,2023-03-23,Vente,522000.0,2107,CHE NEUF LA MONTAGNE,0998,97417,97411,Saint-Denis,974,0,Maison,140.0,5,55.413055,-20.888549
2023-1289217,2023-03-09,Vente,107000.0,5020,N 2 RIVIERE DES ROCHES,0442,97412,97402,Bras-Panon,974,1,Appartement,64.0,4,55.692708,-21.002425
2023-1289218,2023-03-24,Vente,115000.0,26,RUE DE L ABATTOIR,0010,97400,97411,Saint-Denis,974,1,Appartement,43.0,2,55.443835,-20.878704
2023-1289219,2023-03-24,Vente,185000.0,8,RUE DU GRAND HOTEL,0725,97434,97415,Saint-Paul,974,1,Appartement,38.0,1,55.227366,-21.03168
2023-1289220,2023-03-23,Vente,272400.0,1,RUE RODRIGUE TECHER,0708,97441,97420,Sainte-Suzanne,974,0,Maison,98.0,5,55.622148,-20.951651
2023-1289222,2023-03-15,Vente,125000.0,12,ROC DE L OASIS,1194,97400,97411,Saint-Denis,974,1,Appartement,61.0,3,55.465635,-20.89819
2023-1289223,2023-03-21,Vente,260000.0,14,RUE MARECHAL GALLIENI,0320,97420,97407,Le Port,974,0,Maison,81.0,4,55.290196,-20.939879
2023-1289224,2023-03-27,Vente,50000.0,12,RUE GASTON DEFFERRE,0688,97490,97411,Saint-Denis,974,1,Appartement,23.0,1,55.480519,-20.900216
2023-1289225,2023-03-08,Vente,185000.0,22,RUE JEAN COCTEAU,0651,97490,97411,Saint-Denis,974,1,Appartement,84.0,1,55.46655,-20.887886
2023-1289226,2023-03-29,Vente,125000.0,2,IMP DES CITRINES,0104,97412,97402,Bras-Panon,974,1,Appartement,66.0,3,55.690097,-20.999473
2023-1289227,2023-03-09,Vente,450000.0,30,RUE DES NARCISSES,0632,97430,97422,Le Tampon,974,0,Appartement,27.0,1,55.531469,-21.266119
2023-1289227,2023-03-09,Vente,450000.0,30,RUE DES NARCISSES,0632,97430,97422,Le Tampon,974,0,Appartement,27.0,1,55.531469,-21.266119
2023-1289227,2023-03-09,Vente,450000.0,30,RUE DES NARCISSES,0632,97430,97422,Le Tampon,974,0,Appartement,27.0,1,55.531469,-21.266119
2023-1289227,2023-03-09,Vente,450000.0,30,RUE DES NARCISSES,0632,97430,97422,Le Tampon,974,0,Appartement,27.0,1,55.531469,-21.266119
2023-1289228,2023-03-08,Vente,87852.0,31,RUE ST LOUIS,0306,97413,97424,Cilaos,974,0,Maison,200.0,6,55.47216,-21.136294
2023-1289230,2023-03-01,Vente,185500.0,4,BD FRANCOIS MITTERRAND,0112,97470,97410,Saint-Benoît,974,1,Local industriel. commercial ou assimilé,60.0,0,55.712216,-21.035957
2023-1289230,2023-03-01,Vente,185500.0,4,BD FRANCOIS MITTERRAND,0112,97470,97410,Saint-Benoît,974,1,Local industriel. commercial ou assimilé,50.0,0,55.712216,-21.035957
2023-1289231,2023-03-22,Vente,850000.0,19,RUE POINTE DU BOIS,0831,97410,97416,Saint-Pierre,974,0,Local industriel. commercial ou assimilé,600.0,0,55.445191,-21.321356
2023-1289231,2023-03-22,Vente,850000.0,19,RUE POINTE DU BOIS,0831,97410,97416,Saint-Pierre,974,0,Local industriel. commercial ou assimilé,600.0,0,55.444871,-21.321117
2023-1289232,2023-03-22,Vente,260000.0,30,RUE JEAN BART,0830,97480,97412,Saint-Joseph,974,0,Maison,95.0,4,55.633413,-21.37721
2023-1289233,2023-03-22,Vente,95000.0,47,RUE DU STADE,0223,97425,97401,Les Avirons,974,0,Maison,64.0,3,55.331438,-21.24298
2023-1289234,2023-03-10,Vente,305000.0,6,RTE DE BEAUMONT,0221,97438,97418,Sainte-Marie,974,0,Maison,108.0,4,55.533056,-20.933609
2023-1289235,2023-03-17,Vente,35245.0,75,RUE AMIRAL BOUVET,0530,97470,97410,Saint-Benoît,974,1,Appartement,26.0,1,55.720528,-21.036853
2023-1289236,2023-03-22,Vente,348440.88,14,RUE MARECHAL GALLIENI,0320,97420,97407,Le Port,974,0,Maison,81.0,4,55.290196,-20.939879
2023-1289237,2023-03-30,Vente,760000.0,44,LOT LES PECHEURS,A040,97436,97413,Saint-Leu,974,0,Maison,101.0,6,55.289871,-21.181409
2023-1289239,2023-03-27,Vente,383000.0,33,CHE CRESCENCE,0420,97435,97415,Saint-Paul,974,0,Maison,113.0,5,55.284867,-21.057677
2023-1289240,2023-03-30,Vente,89500.0,66,BD SAINT FRANCOIS,1261,97400,97411,Saint-Denis,974,1,Appartement,28.0,1,55.461449,-20.899575
2023-1289241,2023-03-24,Vente,140400.0,369,CD 41,0100,97419,97408,La Possession,974,1,Appartement,67.0,3,55.369732,-20.924589
2023-1289242,2023-03-17,Vente,160000.0,9001,ZAC BRAS FUSIL,A069,97470,97410,Saint-Benoît,974,0,Maison,117.0,6,55.712948,-21.049994
2023-1289243,2023-03-17,Vente,200000.0,257,RUE DESCHANETS,0610,97440,97409,Saint-André,974,0,Maison,148.0,5,55.651025,-20.950249
2023-1289245,2023-02-15,Vente,80000.0,45,CHE DE LA CAROLINE,0289,97490,97411,Saint-Denis,974,0,Maison,72.0,4,55.492855,-20.907801
2023-1289246,2023-03-24,Vente,62500.0,100,RUE MONTHYON,0960,97400,97411,Saint-Denis,974,1,Appartement,19.0,1,55.457732,-20.887243
2023-1289247,2023-03-29,Vente,337900.0,5,RUE VICTOR HUGO,0394,97438,97418,Sainte-Marie,974,0,Maison,90.0,4,55.567462,-20.894837
2023-1289248,2023-03-09,Vente,903000.0,26,RUE DU GOLF,0694,97435,97415,Saint-Paul,974,0,Maison,191.0,7,55.256985,-21.053656
2023-1289249,2023-03-30,Vente,117630.0,12,IMP DU GRAND HOTEL,0716,97434,97415,Saint-Paul,974,1,Appartement,26.0,1,55.228735,-21.031878
2023-1289250,2023-03-28,Vente,327000.0,12,RUE MAHATMA GHANDI,0634,97424,97413,Saint-Leu,974,0,Maison,23.0,2,55.30213,-21.215015
2023-1289250,2023-03-28,Vente,327000.0,12,RUE MAHATMA GHANDI,0634,97424,97413,Saint-Leu,974,0,Maison,69.0,4,55.30213,-21.215015
2023-1289252,2023-03-21,Vente,100000.0,56,RUE DU PERE LAPORTE,1100,97421,97414,Saint-Louis,974,0,Maison,75.0,4,55.441476,-21.267192
2023-1289252,2023-03-21,Vente,100000.0,56,RUE DU PERE LAPORTE,1100,97421,97414,Saint-Louis,974,0,Maison,75.0,4,55.441476,-21.267192
2023-1289253,2023-03-30,Vente,172500.0,43,CHE FLORUS PAYET,0459,97416,97413,Saint-Leu,974,0,Maison,32.0,4,55.326862,-21.170198
2023-1289254,2023-03-09,Vente,62000.0,105,RUE DE LA REPUBLIQUE,1180,97400,97411,Saint-Denis,974,1,Appartement,19.0,1,55.447404,-20.882569
2023-1289256,2023-03-10,Vente,90600.0,8,BD DE TOULOUSE,0454,97420,97407,Le Port,974,1,Appartement,55.0,2,55.290414,-20.944609
2023-1289258,2023-03-08,Vente,263000.0,143,RTE JULES REYDELLET,0695,97490,97411,Saint-Denis,974,0,Maison,90.0,4,55.489833,-20.936535
2023-1289261,2023-03-20,Vente,287000.0,247,RUE SAINT LOUIS,1330,97460,97415,Saint-Paul,974,0,Maison,48.0,1,55.279059,-21.002624
2023-1289261,2023-03-20,Vente,287000.0,247,RUE SAINT LOUIS,1330,97460,97415,Saint-Paul,974,0,Maison,87.0,6,55.279059,-21.002624
2023-1289262,2023-03-23,Vente,88000.0,12,RUE GASTON DEFFERRE,0688,97490,97411,Saint-Denis,974,1,Appartement,23.0,1,55.480519,-20.900216
2023-1289262,2023-03-23,Vente,88000.0,12,RUE GASTON DEFFERRE,0688,97490,97411,Saint-Denis,974,1,Appartement,23.0,1,55.480519,-20.900216
2023-1289266,2023-03-13,Vente,275000.0,137,CHE ETANG,0720,97440,97409,Saint-André,974,0,Maison,83.0,6,55.653802,-20.932122
2023-1289267,2023-03-27,Vente,333900.0,138,RTE DES BAMBOUS - LE BRULE,0147,97400,97411,Saint-Denis,974,0,Maison,88.0,3,55.438166,-20.918791
2023-1289268,2023-03-16,Vente,80000.0,37,RUE LE BORD,0326,97414,97403,Entre-Deux,974,0,Maison,63.0,3,55.472784,-21.243369
2023-1289275,2023-03-24,Vente,395000.0,13,ALL DES IRIS,1003,97424,97413,Saint-Leu,974,0,Maison,119.0,4,55.306878,-21.192587
2023-1289276,2023-03-24,Vente,220000.0,9033,LOT LES TERRASSES DE MONTGAILL,A387,97400,97411,Saint-Denis,974,1,Appartement,69.0,4,55.46767,-20.901406
2023-1289277,2023-03-16,Vente,290000.0,280,CHE SAINT SAUVEUR,0884,97432,97416,Saint-Pierre,974,0,Maison,60.0,2,55.498886,-21.291856
2023-1289279,2023-03-28,Vente,115000.0,13,CHE FINETTE,0535,97490,97411,Saint-Denis,974,1,Appartement,43.0,2,55.474915,-20.901093
2023-1289280,2023-03-14,Vente,69223.0,17,LOT LES CAZALES,A055,97440,97409,Saint-André,974,0,Maison,116.0,4,55.647738,-20.95828
2023-1289281,2023-03-24,Vente,142173.0,26,RUE DES BANCOULIERS,0148,97400,97411,Saint-Denis,974,1,Appartement,41.0,2,55.466795,-20.897816
2023-1289282,2023-03-31,Vente,150000.0,78,ALL DES TOPAZES,1397,97400,97411,Saint-Denis,974,1,Appartement,43.0,2,55.442134,-20.896532
2023-1289283,2023-03-23,Vente,850000.0,54,RUE SAINTE ANNE,1310,97400,97411,Saint-Denis,974,0,Local industriel. commercial ou assimilé,200.0,0,55.453814,-20.881244
2023-1289283,2023-03-23,Vente,850000.0,54,RUE SAINTE ANNE,1310,97400,97411,Saint-Denis,974,0,Appartement,50.0,2,55.453814,-20.881244
2023-1289284,2023-03-30,Vente,75000.0,134,RUE DE CAMBUSTON,0390,97440,97409,Saint-André,974,1,Appartement,46.0,2,55.642868,-20.932604
2023-1289285,2023-03-17,Vente,100000.0,170,RTE DE JEAN PETIT,0839,97480,97412,Saint-Joseph,974,0,Maison,90.0,4,55.631378,-21.35739
2023-1289287,2023-03-31,Vente,330000.0,632,RLE CAMALON,0370,97440,97409,Saint-André,974,0,Maison,96.0,4,55.669696,-20.946606
2023-1289288,2023-03-16,Vente,126000.0,78,ALL DES TOPAZES,1397,97400,97411,Saint-Denis,974,1,Appartement,43.0,2,55.442134,-20.896532
2023-1289289,2023-03-13,Vente,210000.0,59,RUE VICTOR LE VIGOUREUX,0290,97410,97416,Saint-Pierre,974,1,Appartement,65.0,2,55.474603,-21.338269
2023-1289290,2023-03-31,Vente,220000.0,79,ALL DES TOPAZES,1397,97400,97411,Saint-Denis,974,1,Appartement,65.0,3,55.447121,-20.893998
2023-1289293,2023-03-29,Vente,8300.0,259,RTE HUBERT DELISLE (SGLH),1697,97435,97415,Saint-Paul,974,0,Maison,104.0,4,55.310718,-21.075595
2023-1289293,2023-03-29,Vente,8300.0,259,RTE HUBERT DELISLE (SGLH),1697,97435,97415,Saint-Paul,974,0,Maison,50.0,2,55.310718,-21.075595
2023-1289294,2023-03-30,Vente,264000.0,28,CHE BEBE LAURET,0423,97410,97416,Saint-Pierre,974,0,Maison,60.0,4,55.512901,-21.340332
2023-1289294,2023-03-30,Vente,264000.0,28,CHE BEBE LAURET,0423,97410,97416,Saint-Pierre,974,0,Maison,60.0,4,55.512901,-21.340332
2023-1289297,2023-03-31,Vente,371000.0,8,CHE COTON,0413,97460,97415,Saint-Paul,974,0,Maison,89.0,4,55.263738,-21.029818
2023-1289298,2023-03-28,Vente,243000.0,73,ALL DES FLAMBOYANTS,0454,97424,97413,Saint-Leu,974,0,Maison,85.0,5,55.294926,-21.200041
2023-1289299,2023-03-24,Vente,550000.0,45,AV PRESIDENT MITTERRAND,0775,97410,97416,Saint-Pierre,974,0,Local industriel. commercial ou assimilé,150.0,0,55.481852,-21.342956
2023-1289303,2023-03-30,Vente,2000000.0,13,RUE PIERRE MARINIER,0348,97438,97418,Sainte-Marie,974,0,Local industriel. commercial ou assimilé,1600.0,0,55.531218,-20.897054
2023-1289305,2023-03-27,Vente,88226.0,41,RUE MARIUS ET ARY LEBLOND,0187,97410,97416,Saint-Pierre,974,1,Appartement,63.0,3,55.475442,-21.338276
2023-1289307,2023-03-27,Vente,55000.0,115,RUE ALVERDY,0120,97430,97422,Le Tampon,974,1,Appartement,50.0,3,55.51358,-21.278093
2023-1289309,2023-03-29,Vente,88843.0,41,RUE MARIUS ET ARY LEBLOND,0187,97410,97416,Saint-Pierre,974,1,Appartement,63.0,3,55.475442,-21.338276
2023-1289310,2023-03-29,Vente,230000.0,20,RUE DU PITON,0440,97429,97405,Petite-Île,974,0,Maison,60.0,3,55.56132,-21.354953
2023-1289311,2023-03-29,Vente,130000.0,15,IMP ANTOINE ABEMONTI,1359,97432,97416,Saint-Pierre,974,0,Maison,60.0,3,55.459006,-21.296375
2023-1289312,2023-03-30,Vente,71663.0,41,RUE MARIUS ET ARY LEBLOND,0187,97410,97416,Saint-Pierre,974,1,Appartement,79.0,2,55.475442,-21.338276
2023-1289314,2023-03-30,Vente,297000.0,55,CHE BUREL,0051,97432,97416,Saint-Pierre,974,0,Maison,112.0,5,55.467157,-21.291827
2023-1289315,2023-03-21,Vente,268000.0,19,RUE DU GRAND HOTEL,0725,97434,97415,Saint-Paul,974,1,Appartement,51.0,2,55.231328,-21.032158
2023-1289317,2023-03-30,Vente,61864.0,5,RUE DES GOYAVES STE CLOTI,0573,97490,97411,Saint-Denis,974,1,Appartement,19.0,1,55.484262,-20.894156
2023-1289322,2023-03-22,Vente,150000.0,20,ALL DES FILAOS,0232,97429,97405,Petite-Île,974,0,Maison,45.0,2,55.536827,-21.362032
2023-1289325,2023-03-15,Vente,32000.0,5,RUE DES GOYAVES STE CLOTI,0573,97490,97411,Saint-Denis,974,1,Appartement,18.0,1,55.4844,-20.893965
2023-1289328,2023-03-28,Vente,158100.0,662,CHE BRUNET,0340,97440,97409,Saint-André,974,1,Maison,83.0,4,55.659602,-20.942001
2023-1289329,2023-03-30,Vente,201100.0,9033,LOT LES TERRASSES DE MONTGAILL,A387,97400,97411,Saint-Denis,974,1,Appartement,63.0,4,55.46767,-20.901406
2023-1289330,2023-03-16,Vente,60000.0,5,RUE DES GOYAVES STE CLOTI,0573,97490,97411,Saint-Denis,974,1,Appartement,19.0,1,55.484262,-20.894156
2023-1289331,2023-03-21,Vente,120000.0,22,RTE DU PITON D'ANCHAING,0385,97433,97421,Salazie,974,0,Maison,115.0,5,55.517995,-21.068127
2023-1289333,2023-03-28,Vente,180459.0,31,IMP DES TOPAZES,1908,97418,97422,Le Tampon,974,0,Maison,22.0,2,55.582408,-21.198971
2023-1289333,2023-03-28,Vente,180459.0,31,IMP DES TOPAZES,1908,97418,97422,Le Tampon,974,0,Maison,78.0,4,55.582408,-21.198971
2023-1289334,2023-03-16,Vente,136000.0,4,RUE ALEXANDRE DUMAS,0002,97419,97408,La Possession,974,0,Maison,127.0,4,55.349087,-20.953977
2023-1289334,2023-03-16,Vente,136000.0,4,RUE ALEXANDRE DUMAS,0002,97419,97408,La Possession,974,0,Maison,45.0,1,55.349087,-20.953977
2023-1289337,2023-03-16,Vente,180000.0,511,RUE BOIS ROUGE,0280,97440,97409,Saint-André,974,0,Maison,116.0,3,55.644841,-20.927502
2023-1289338,2023-03-16,Vente,35000.0,25,PL AMBROISE PARE,0031,97420,97407,Le Port,974,0,Maison,36.0,2,55.295004,-20.950567
2023-1289339,2023-03-20,Vente,87000.0,22,RUE DES MURIERS,0977,97421,97414,Saint-Louis,974,0,Maison,60.0,3,55.440737,-21.260298
2023-1289340,2023-03-21,Vente,208500.0,60,RUE JAMES ET ARSENE PHILIPPE,0685,97450,97414,Saint-Louis,974,0,Maison,65.0,3,55.405165,-21.274389
2023-1289347,2023-03-17,Vente,50000.0,105,RUE VOLTAIRE,1967,97440,97409,Saint-André,974,1,Appartement,70.0,2,55.656301,-20.946702
2023-1289348,2023-03-28,Vente,151000.0,5,CHE DE LA CAVERNE,0289,97434,97415,Saint-Paul,974,1,Appartement,28.0,2,55.230418,-21.051269
2023-1289349,2023-03-30,Vente,525000.0,63,RUE DES MALDIVES,0947,97434,97415,Saint-Paul,974,1,Appartement,63.0,3,55.223745,-21.073963
2023-1289350,2023-03-22,Vente,68000.0,238,RUE JULES BERTAUT,1100,97430,97422,Le Tampon,974,1,Appartement,34.0,1,55.524444,-21.273313
2023-1289352,2023-03-15,Vente,300000.0,147,RUE DES CAMPHRIERS,0081,97438,97418,Sainte-Marie,974,0,Maison,69.0,4,55.544542,-20.932302
2023-1289353,2023-03-21,Vente,350900.0,1,ALL DES PORCELAINES,0991,97436,97413,Saint-Leu,974,1,Appartement,72.0,4,55.288341,-21.179874
2023-1289354,2023-03-21,Vente,320000.0,33,CHE ROLAND GARROS,0256,97410,97416,Saint-Pierre,974,0,Maison,107.0,4,55.530384,-21.332684
2023-1289357,2023-03-21,Vente,132000.0,136,RUE DEFAUD,0170,97414,97403,Entre-Deux,974,1,Maison,60.0,3,55.482717,-21.241694
2023-1289359,2023-03-22,Vente,105000.0,30,RUE LEON DEHAULME,0960,97480,97412,Saint-Joseph,974,0,Maison,98.0,4,55.606614,-21.377852
2023-1289360,2023-03-17,Vente,108000.0,12,ALL DES AIGRETTES,0025,97434,97415,Saint-Paul,974,1,Appartement,30.0,1,55.229898,-21.050823
2023-1289361,2023-03-17,Echange,150000.0,72,RUE JUSTINIEN VITRY,0884,97480,97412,Saint-Joseph,974,0,Maison,106.0,4,55.605333,-21.374312
2023-1289362,2023-03-17,Echange,80000.0,160,RUE EDMOND ALBIUS,0596,97480,97412,Saint-Joseph,974,0,Maison,30.0,1,55.617759,-21.35806
2023-1289363,2023-03-10,Vente,35000.0,23,RUE DES JACINTHES,0634,97490,97411,Saint-Denis,974,1,Appartement,17.0,1,55.483971,-20.910698
2023-1289364,2023-03-17,Vente,345000.0,1,RTE ANTIDE BOYER,0095,97417,97411,Saint-Denis,974,0,Maison,73.0,4,55.408237,-20.917029
2023-1289364,2023-03-17,Vente,345000.0,1,RTE ANTIDE BOYER,0095,97417,97411,Saint-Denis,974,0,Maison,68.0,4,55.408237,-20.917029
2023-1289365,2023-03-17,Vente,285000.0,20,RUE JACOB,0610,97400,97411,Saint-Denis,974,0,Maison,120.0,5,55.460249,-20.886316
2023-1289366,2023-03-17,Vente,395000.0,29,RUE DES BAIES ROSES,0052,97419,97408,La Possession,974,0,Maison,91.0,5,55.346477,-20.928489
2023-1289367,2023-03-16,Vente,165000.0,19,AV MAHATMA GANDHI,0696,97441,97420,Sainte-Suzanne,974,1,Appartement,66.0,3,55.633329,-20.926069
