id_mutation.string(),date_mutation.date(2006-01-02),nature_mutation.string(),valeur_fonciere.double(),adresse_numero.int32(),adresse_nom_voie.string(),adresse_code_voie.string(),code_postal.int32(),code_commune.int32(),nom_commune.string(),code_departement.int32(),nombre_lots.int64(),type_local.string(),surface_reelle_bati.double(),nombre_pieces_principales.int32(),longitude.double(),latitude.double()
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Local industriel. commercial ou assimilé,60.0,0,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,80.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,62.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,60.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,43.0,2,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,67.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,96.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,43.0,2,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,43.0,2,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,67.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,100.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,45.0,2,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,45.0,2,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,68.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,100.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,118.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,127.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,82.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,116.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,96.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,116.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,96.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,116.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,96.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,113.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,126.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,91.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,99.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,43.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,107.0,7,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,107.0,7,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,43.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,43.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,107.0,7,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,107.0,7,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,43.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,46.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,109.0,7,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,109.0,7,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,43.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,43.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,102.0,6,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,103.0,7,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,43.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,43.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,102.0,7,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,102.0,7,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,49.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,49.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,102.0,7,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,102.0,7,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,49.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,49.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,49.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,49.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,80.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,74.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,83.0,6,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,44.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,74.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,19.0,2,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,61.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,12.0,2,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,71.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,42.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,44.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,44.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,71.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,31.0,2,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,61.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,12.0,2,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,71.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,44.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,74.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,31.0,2,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,61.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,12.0,2,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,44.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,45.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,112.0,7,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,68.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,80.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,71.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,69.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,81.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,71.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,69.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,90.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,67.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,69.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,81.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,69.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,81.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,81.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,80.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,68.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,81.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,67.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,81.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,81.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,69.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,112.0,7,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,81.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,69.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,68.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,81.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,68.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,68.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,81.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,68.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,69.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,81.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,68.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,81.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,68.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,81.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,68.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,81.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,68.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,71.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,80.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,99.0,6,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,60.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,83.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,93.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,55.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,56.0,2,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,80.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,83.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,55.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,83.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,61.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,80.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,60.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,55.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,80.0,5,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,4,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,80.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,57.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,55.0,3,55.481139,-20.906066
2020-1420346,2020-07-10,Vente,15655394.0,5,PL YVES MONTAND,1486,97490,97411,Saint-Denis,974,0,Appartement,56.0,2,55.481139,-20.906066
